order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1111252,115340,prior,6,2,17,6.0
2040104,22832,prior,6,2,9,8.0
222894,166386,prior,22,6,18,4.0
3096190,144832,prior,20,5,15,2.0
239301,128155,prior,2,5,9,7.0
2399576,81884,prior,7,3,12,30.0
994350,105827,train,8,3,15,17.0
3204529,99921,prior,20,1,17,6.0
459750,175549,prior,44,0,15,2.0
2906082,32402,prior,16,4,15,8.0
1071436,81163,train,14,2,9,18.0
2191681,141373,prior,1,3,11,
1994938,15163,prior,5,6,14,30.0
2949379,170600,prior,15,3,17,9.0
1547683,39315,prior,7,1,17,18.0
3009711,127548,prior,23,5,13,30.0
3216329,179753,prior,17,4,20,3.0
2393125,66439,prior,23,1,13,0.0
3012510,100364,prior,6,4,15,14.0
380748,62914,prior,18,6,20,1.0
342078,46408,prior,61,6,22,0.0
102498,88087,prior,4,3,16,5.0
2715625,122106,prior,1,6,13,
3359283,179685,prior,10,0,7,16.0
1091666,30429,prior,10,2,13,23.0
2292603,133889,prior,39,0,13,12.0
1381233,171364,prior,9,6,9,6.0
2973296,110761,prior,1,4,6,
570167,66317,prior,6,2,11,7.0
2017118,62034,test,6,4,10,30.0
2051043,175303,prior,57,0,7,7.0
3159955,75032,prior,18,2,8,1.0
2880972,40755,prior,19,1,9,0.0
706964,46193,prior,19,4,21,8.0
881268,83216,prior,28,4,22,9.0
1945627,129140,prior,6,3,15,7.0
3393393,193362,prior,1,0,19,
600224,113433,prior,32,5,20,5.0
841427,154479,prior,12,0,17,9.0
161956,204232,prior,5,1,10,11.0
1611018,176983,prior,5,1,15,30.0
501034,164108,prior,22,1,13,4.0
61384,151426,prior,27,1,12,4.0
485675,76667,prior,6,2,17,14.0
2777001,168386,prior,13,4,14,12.0
2999646,57781,prior,11,4,12,8.0
2731010,126053,prior,46,5,9,9.0
2155521,32793,prior,4,0,17,14.0
1641051,92034,prior,2,1,17,10.0
2703379,111054,prior,6,0,10,30.0
1981514,52307,prior,11,1,21,2.0
2814548,53590,prior,18,3,9,1.0
2645771,138651,prior,10,1,12,6.0
1372761,22867,prior,11,2,15,30.0
2743871,105649,prior,34,0,16,7.0
1319087,118221,prior,37,0,16,7.0
2100037,194667,prior,6,3,20,13.0
397756,70628,prior,28,3,9,8.0
1758574,141717,prior,58,0,0,5.0
2020865,35909,prior,10,5,15,12.0
3318954,199453,test,7,2,10,30.0
105851,114496,prior,3,0,15,30.0
1178663,138356,prior,6,3,12,2.0
750725,19527,prior,3,2,21,2.0
3074259,201242,prior,10,6,10,14.0
2832214,78718,prior,53,4,18,1.0
1345616,131865,prior,40,5,15,11.0
2909684,20032,prior,2,6,23,28.0
2624583,85428,prior,2,2,16,7.0
3375781,116740,prior,16,0,16,7.0
2166462,133455,prior,4,6,13,10.0
774165,24663,prior,19,6,22,6.0
3295741,173185,prior,12,2,12,30.0
2774421,65597,prior,10,2,12,6.0
847120,94260,prior,4,4,11,2.0
717215,26656,prior,1,3,15,
2684633,102476,prior,18,2,8,16.0
2609910,158278,prior,7,0,17,8.0
579495,142762,train,14,2,12,20.0
1378536,71920,prior,31,6,8,1.0
1751928,84928,prior,7,0,13,14.0
2872705,51563,prior,32,5,10,7.0
719142,8014,prior,49,5,18,15.0
449444,3634,prior,23,5,19,3.0
1845930,68264,prior,13,0,16,27.0
1866205,123143,prior,25,5,8,5.0
236235,43206,prior,36,1,12,1.0
2505521,17911,prior,5,4,19,18.0
993737,102780,prior,6,0,16,30.0
2077217,158932,prior,1,1,16,
960619,110551,prior,42,1,16,3.0
3090078,42498,prior,19,3,7,14.0
2421715,67705,prior,9,2,9,11.0
1173318,122556,prior,45,5,19,2.0
2650155,16734,prior,4,0,18,8.0
2564739,82564,prior,14,5,15,10.0
770023,44860,prior,31,3,8,7.0
1337678,107152,prior,44,5,13,1.0
2363005,51196,prior,1,4,16,
980609,200544,prior,1,3,15,
1724450,13475,test,12,0,16,19.0
1718346,189966,prior,15,0,13,6.0
893813,75883,prior,56,6,9,8.0
346172,88827,prior,23,0,14,14.0
303525,106305,prior,53,1,17,2.0
1492153,206041,prior,7,6,21,30.0
1737970,10672,prior,2,6,12,14.0
281777,114766,prior,10,0,16,3.0
58093,88110,prior,26,6,11,11.0
707456,193269,prior,19,2,15,4.0
440007,17199,prior,3,5,7,9.0
3419684,117631,prior,33,0,8,8.0
3200018,87,prior,7,3,8,4.0
2627184,8627,prior,23,5,4,1.0
1755212,120313,prior,8,5,11,6.0
3088592,78959,train,17,0,13,19.0
3357572,155042,prior,27,6,12,9.0
1325642,35384,prior,9,0,22,6.0
1599120,161572,prior,1,5,22,
1224127,147157,prior,46,1,11,4.0
2758775,95788,prior,7,1,16,4.0
1461200,52098,prior,7,1,18,8.0
1691218,18327,prior,13,3,17,5.0
2779143,163037,prior,25,1,7,30.0
884819,178293,prior,34,0,14,8.0
589437,68239,prior,1,2,8,
872287,171088,prior,5,0,14,12.0
1913430,116338,prior,14,3,8,16.0
1913640,73790,prior,1,6,13,
827228,86615,prior,38,0,13,7.0
1790413,60321,prior,3,0,14,9.0
938855,122898,prior,4,3,17,30.0
2997441,23820,prior,33,6,20,2.0
2151124,68632,prior,61,4,17,3.0
1325380,40008,prior,5,6,10,17.0
901061,93699,prior,30,5,21,4.0
2146491,122083,prior,4,6,16,30.0
26256,185247,prior,6,5,14,2.0
948673,115483,prior,6,1,12,5.0
505188,37563,prior,50,0,9,1.0
377991,35583,prior,4,1,8,3.0
1299025,104634,prior,5,1,14,9.0
56342,156123,prior,9,5,18,11.0
2067137,16676,prior,41,6,18,15.0
1703066,96819,prior,10,0,10,6.0
46112,133601,prior,27,0,19,0.0
2323335,61476,prior,70,1,13,6.0
2618255,97813,prior,2,5,16,30.0
3021103,3976,prior,7,6,17,7.0
895440,82301,prior,22,2,10,12.0
3167033,200322,prior,17,3,11,25.0
499738,116016,prior,15,0,19,7.0
2521152,168625,prior,14,1,2,4.0
3167945,21652,prior,18,5,14,13.0
3095855,28037,prior,15,5,20,7.0
1892766,60047,prior,19,1,15,0.0
1326443,121987,prior,10,1,8,7.0
867609,150050,prior,5,1,19,30.0
3061237,18844,prior,17,1,10,7.0
2474994,59444,test,14,1,16,9.0
616125,205152,prior,6,3,18,30.0
726797,4192,prior,16,4,20,4.0
1051574,85206,prior,34,0,8,15.0
2090443,184375,prior,19,3,0,10.0
361101,26339,prior,6,0,23,6.0
3398489,96941,prior,15,1,13,23.0
917076,72068,prior,10,6,17,17.0
2613441,183997,prior,78,5,13,4.0
2521092,133532,prior,43,6,14,4.0
3347251,71830,prior,10,6,8,21.0
631514,205138,prior,27,6,20,6.0
1461121,11874,prior,2,2,16,22.0
830510,160355,prior,5,4,12,26.0
1664498,144470,prior,4,6,16,30.0
1751751,55090,prior,37,4,13,4.0
3059290,148320,prior,8,1,12,12.0
2013582,118514,train,31,3,15,2.0
367835,125274,prior,6,4,11,12.0
834362,147728,prior,1,3,12,
3372698,58551,prior,1,4,16,
709258,14050,prior,7,1,10,4.0
1674336,199447,prior,4,3,9,30.0
2459563,167871,train,23,0,9,7.0
1952351,156567,prior,18,4,12,1.0
2536601,104579,train,4,1,12,30.0
2128003,124848,prior,2,4,12,8.0
909011,127083,prior,6,3,10,25.0
926092,158852,prior,6,4,10,7.0
577246,82417,prior,17,0,11,5.0
1664168,82592,prior,2,1,20,30.0
2800837,26939,prior,21,6,13,7.0
2694231,31927,prior,6,6,13,11.0
2921612,20558,prior,56,1,16,7.0
1988675,197085,prior,41,1,22,7.0
2928280,40182,prior,5,0,12,27.0
2521449,16518,prior,61,5,7,8.0
340540,52438,prior,17,1,8,4.0
3075122,176670,prior,26,2,13,2.0
2120122,18661,prior,2,3,18,7.0
3295583,189275,prior,10,0,10,5.0
718573,69556,prior,11,3,8,9.0
3033554,146895,prior,12,1,19,17.0
1333736,159583,prior,13,4,16,8.0
2333873,173708,prior,42,3,15,1.0
2731100,103439,prior,2,5,15,17.0
1131358,188548,prior,74,0,21,3.0
3292270,66973,prior,37,3,12,3.0
1252210,151663,prior,24,1,13,18.0
694109,193856,prior,13,6,15,0.0
3182419,35983,prior,9,5,15,9.0
914768,204414,prior,5,0,22,27.0
2876673,118082,prior,22,0,17,6.0
2553350,37277,prior,1,5,19,
190275,42600,prior,23,5,8,6.0
1964865,155881,prior,4,0,8,8.0
1274635,36844,prior,40,6,19,5.0
2708558,165704,prior,14,3,7,3.0
9982,48580,prior,27,2,9,11.0
3231350,115009,prior,2,3,17,10.0
2452364,55232,prior,9,1,12,30.0
3281009,14274,prior,14,3,12,9.0
1657183,167534,prior,29,2,14,10.0
840472,102146,prior,2,0,14,27.0
2356826,115895,prior,1,1,19,
677239,186444,prior,26,2,13,8.0
905000,129777,prior,7,4,14,14.0
3320925,81298,prior,1,2,15,
1031252,165474,prior,16,3,22,7.0
1748753,43724,prior,40,0,9,9.0
204401,199804,prior,29,4,13,3.0
637780,126459,prior,4,1,17,5.0
2250686,34850,prior,44,3,15,1.0
1601999,146237,prior,9,2,8,6.0
1933816,99352,prior,33,1,14,3.0
908382,84933,prior,3,1,7,2.0
1482113,71082,prior,12,6,11,8.0
40622,73166,prior,7,6,11,17.0
1884491,47101,prior,11,2,19,7.0
206016,160450,prior,6,1,9,9.0
2235828,127547,prior,39,1,15,1.0
487860,153432,prior,1,3,15,
1711464,202560,prior,2,3,13,30.0
2897562,89539,prior,4,5,21,30.0
1547740,13422,prior,5,0,23,11.0
3261338,130082,prior,44,1,8,8.0
1467489,153648,prior,24,2,19,16.0
853652,7778,prior,1,2,15,
531648,56785,prior,13,6,16,7.0
3268204,38694,prior,14,1,8,5.0
2530598,163400,prior,74,2,13,2.0
1592018,82184,prior,25,3,12,3.0
1542004,85807,prior,5,5,23,30.0
2751686,114456,prior,25,3,14,2.0
1695382,194006,prior,15,6,21,3.0
200606,162029,prior,14,5,12,6.0
2505356,21243,prior,11,2,18,24.0
1137334,69891,prior,2,3,16,6.0
2432448,21388,prior,3,2,18,4.0
3401995,99543,prior,5,5,20,18.0
3089877,9498,prior,7,5,20,10.0
2383796,160599,prior,22,0,18,0.0
223886,17315,prior,57,0,20,5.0
3280337,67222,prior,45,4,9,7.0
2027,6895,prior,49,4,13,10.0
1662655,63261,prior,17,6,10,6.0
2149106,165839,train,5,5,22,4.0
1920959,3485,prior,5,6,11,5.0
1902682,33461,prior,1,0,19,
570046,139141,prior,5,3,12,20.0
3053074,88878,prior,28,4,11,4.0
1679662,165545,prior,8,5,7,23.0
573819,53525,prior,25,3,12,0.0
2933054,134806,prior,27,0,9,1.0
1343317,189500,prior,8,0,8,8.0
2884274,51548,prior,2,2,14,5.0
1122551,122606,prior,12,0,22,1.0
1736685,200147,prior,2,6,10,21.0
441872,71064,prior,6,3,15,23.0
231995,139660,prior,39,3,12,0.0
3071055,113683,prior,1,6,21,
1477029,177592,prior,4,6,18,30.0
874402,65263,prior,2,6,8,30.0
1811241,112940,prior,78,0,17,3.0
496861,46992,prior,17,1,20,19.0
3325582,117426,prior,2,2,10,2.0
837761,102364,prior,8,6,10,27.0
2786878,195382,prior,9,3,11,30.0
1203745,58881,prior,2,0,16,7.0
1504560,107725,prior,12,3,12,0.0
2923183,57252,prior,24,2,20,5.0
132930,134033,prior,2,1,13,30.0
2829733,205917,prior,8,5,11,9.0
2344306,57852,prior,4,6,21,10.0
627786,27817,train,5,0,14,13.0
3339595,107104,prior,9,3,18,12.0
597035,87305,train,5,6,13,30.0
7568,141627,prior,15,3,16,6.0
2269339,153155,prior,11,2,8,22.0
264655,80845,prior,5,0,17,7.0
1263690,179827,prior,53,5,9,3.0
1621032,66631,prior,41,1,9,7.0
2611361,103991,prior,11,6,12,27.0
902092,33374,prior,6,2,17,16.0
975188,187378,prior,1,2,11,
1524191,2764,prior,9,5,15,7.0
2891546,79736,prior,18,6,15,12.0
44547,84609,prior,1,0,15,
2097928,171309,train,66,1,10,4.0
1683709,163576,prior,33,1,13,8.0
2087620,172188,prior,19,3,12,9.0
2709536,8086,prior,66,2,11,7.0
1002244,73409,train,7,2,13,30.0
909490,146379,prior,82,0,8,5.0
1121133,117509,prior,3,1,18,30.0
2353802,10868,prior,22,1,15,4.0
464153,89004,prior,9,2,12,4.0
867662,52657,prior,7,1,15,11.0
966561,19574,prior,2,1,15,13.0
1191328,136353,prior,8,1,17,26.0
299408,81342,prior,25,3,11,1.0
1716353,20055,prior,9,4,12,28.0
413318,92486,prior,4,4,15,15.0
1387374,126191,prior,7,5,12,30.0
1437199,194460,prior,12,0,9,7.0
2100675,63869,prior,21,3,14,6.0
2866868,27086,prior,3,2,8,22.0
642544,44797,prior,32,4,17,5.0
1412216,86365,prior,4,0,20,7.0
2303920,124610,prior,11,6,23,6.0
2700899,65108,prior,5,5,17,17.0
2919400,48527,prior,6,2,7,3.0
401095,198398,prior,16,6,15,3.0
2761561,4693,prior,26,5,9,1.0
435793,37135,prior,1,1,12,
820759,54140,prior,34,1,9,7.0
877824,124696,prior,2,4,15,3.0
371260,145628,prior,51,2,20,2.0
381058,31113,prior,3,0,14,18.0
3308265,67377,prior,6,3,13,24.0
135619,187163,prior,21,1,14,10.0
2844811,169754,prior,4,0,16,17.0
815969,172221,prior,87,5,7,3.0
202753,124272,prior,1,2,19,
2412045,51757,prior,7,4,20,7.0
1159830,56879,prior,32,5,19,3.0
3357054,17173,prior,26,6,12,5.0
3011499,192794,test,4,4,15,30.0
1248941,22055,prior,77,5,15,1.0
1975912,130617,prior,17,5,18,30.0
1459092,190238,prior,11,2,13,16.0
97511,137328,prior,3,5,12,20.0
2871435,141347,prior,4,4,19,15.0
1566746,155095,prior,62,2,17,2.0
11428,140601,prior,39,2,21,4.0
533527,181341,prior,7,2,13,16.0
2639704,25262,train,9,4,11,15.0
3225389,146609,prior,15,2,20,5.0
1578761,9528,prior,2,6,15,26.0
1453906,142566,prior,27,6,14,5.0
2199791,187024,prior,2,6,16,30.0
20812,162625,prior,14,3,15,8.0
384331,100226,prior,1,3,11,
283668,58813,prior,4,0,13,9.0
2644299,197934,prior,2,1,12,30.0
3314374,164894,prior,29,5,6,2.0
2943568,80989,prior,11,2,13,14.0
266127,111044,prior,14,1,14,1.0
2479061,200771,prior,13,1,10,30.0
1003992,81199,prior,16,0,12,9.0
1639745,33591,prior,8,1,17,30.0
2519331,53475,prior,30,4,13,7.0
430594,35821,prior,52,0,13,5.0
1238198,136706,prior,9,4,21,11.0
41355,64141,prior,9,2,14,27.0
1922925,112529,train,40,0,20,3.0
2970650,112874,prior,29,4,20,11.0
1893612,47380,prior,3,1,15,5.0
1656941,185182,test,42,4,14,3.0
332017,84098,prior,60,6,10,4.0
3070076,40304,prior,14,3,19,2.0
2171754,115649,prior,4,6,11,3.0
843901,160257,prior,3,0,11,27.0
3120501,73382,prior,6,2,10,5.0
1200763,5157,prior,8,0,17,6.0
2989016,88148,prior,3,0,15,7.0
284997,204803,prior,11,2,11,5.0
1768581,91938,prior,3,3,18,25.0
576666,41551,test,22,0,22,11.0
1822953,137852,prior,21,3,11,6.0
1839695,119546,prior,9,0,14,7.0
391455,43578,prior,4,3,14,30.0
2162772,120888,prior,24,0,10,11.0
875518,7216,prior,2,0,15,30.0
3105194,136888,prior,5,5,16,3.0
269231,168055,prior,1,5,17,
342707,172054,prior,76,1,10,4.0
1341097,127681,prior,9,0,9,10.0
1883195,5077,prior,18,3,8,9.0
2781467,78430,prior,41,2,12,14.0
2140179,23061,prior,2,4,9,27.0
212386,11156,train,13,0,8,6.0
992813,83500,prior,10,0,13,27.0
601752,93174,prior,8,6,15,6.0
1392828,138262,prior,4,0,16,11.0
2617968,139853,prior,15,0,16,26.0
3331666,57851,prior,88,1,17,3.0
1404782,185851,prior,16,3,10,10.0
1153311,133215,prior,6,0,19,9.0
730444,82410,prior,8,1,12,5.0
3011583,117718,prior,67,4,10,1.0
1402342,154501,prior,23,0,13,9.0
681228,200759,prior,16,2,7,4.0
3263569,32164,test,4,5,10,30.0
1620467,114449,prior,26,0,15,2.0
623194,11964,prior,30,0,14,4.0
883175,88466,prior,5,4,21,6.0
3297942,143031,prior,8,0,19,11.0
1987150,90629,prior,4,5,9,8.0
2084647,108820,prior,5,0,10,30.0
524637,67774,prior,16,6,10,22.0
1314157,93007,prior,2,2,15,16.0
2908239,164213,prior,3,1,19,7.0
953140,27898,prior,3,0,13,5.0
2813274,35311,prior,22,2,12,3.0
802186,204709,prior,94,2,16,7.0
3062273,27630,prior,3,4,18,14.0
2420109,28399,prior,5,2,19,1.0
3272274,129496,prior,3,3,11,7.0
951993,160660,prior,5,6,14,11.0
1493442,142021,prior,8,6,16,13.0
861096,202474,prior,2,4,14,30.0
810121,102542,prior,6,3,14,8.0
513162,138760,prior,26,1,10,4.0
1320941,101647,prior,1,0,21,
2993545,99707,prior,30,4,13,1.0
1682263,75395,prior,15,3,7,5.0
410152,43503,prior,1,5,11,
1796205,124833,prior,6,1,7,7.0
2294877,189993,prior,3,6,15,6.0
2368605,145978,prior,18,3,9,1.0
1921586,185904,prior,2,1,11,19.0
2308891,197800,prior,6,3,8,7.0
833081,198244,prior,3,4,12,30.0
2432785,204365,prior,17,5,15,30.0
2610131,11547,prior,52,0,3,9.0
1305842,203936,prior,52,5,14,4.0
1735314,40923,prior,2,2,15,7.0
22124,203001,test,8,0,18,30.0
2190440,162722,prior,38,3,7,4.0
1440732,60351,prior,3,1,9,7.0
1893229,162930,prior,6,2,15,7.0
2308399,67,prior,23,1,14,14.0
2162767,191642,prior,2,2,8,11.0
2973601,145117,prior,2,6,18,30.0
704628,65781,prior,38,4,21,4.0
462001,202027,prior,1,3,17,
1704539,8998,prior,5,2,18,23.0
1329036,79456,prior,3,4,13,3.0
3297793,81444,prior,5,4,11,29.0
424455,46397,prior,26,6,2,13.0
3300525,159147,prior,30,3,14,9.0
2994936,165574,prior,3,1,16,30.0
3046613,126868,prior,38,5,11,3.0
3304475,11811,prior,10,1,10,5.0
793945,134115,prior,4,1,16,7.0
390656,164304,prior,31,5,19,6.0
1348029,64200,prior,1,2,14,
61615,74482,prior,4,6,11,25.0
1147377,171175,prior,14,0,14,14.0
912285,47638,prior,7,1,18,30.0
598768,96504,prior,7,3,15,17.0
1751314,138189,prior,13,1,11,8.0
3409177,153051,prior,5,2,9,7.0
1837282,105488,prior,4,3,10,5.0
3117674,167506,prior,4,2,12,7.0
500349,82237,prior,22,1,14,11.0
2944037,133218,prior,26,4,10,4.0
1781292,9969,prior,9,4,11,30.0
141351,135907,prior,14,2,19,6.0
1535149,89661,prior,2,3,13,30.0
2527965,79426,prior,8,5,16,30.0
1282940,151963,prior,4,3,8,30.0
840408,197694,prior,5,2,12,14.0
3334483,154358,prior,9,5,15,9.0
1348252,94048,prior,10,2,14,7.0
3246277,132520,train,42,4,10,8.0
3052486,17850,test,5,6,12,12.0
3330013,20956,test,5,5,16,8.0
1690561,33352,prior,8,0,14,5.0
2853879,179090,prior,38,5,14,3.0
3072585,52891,prior,7,2,9,7.0
2489306,80455,prior,8,1,9,14.0
1162390,167428,train,41,5,12,3.0
3258095,169856,prior,13,3,16,9.0
1670916,102275,prior,1,6,16,
2186319,10771,prior,3,6,12,6.0
1554017,129446,prior,5,1,15,30.0
1216916,83711,prior,21,3,8,2.0
2690369,130089,prior,28,1,6,8.0
134904,50758,prior,13,2,20,8.0
1835047,53722,prior,83,4,10,7.0
1542265,198029,prior,60,2,17,5.0
354777,46468,prior,16,1,12,30.0
1040489,191883,prior,27,2,12,8.0
198969,56100,prior,1,0,13,
1737354,188546,prior,7,6,21,10.0
3131381,115378,prior,25,3,9,30.0
3226791,150509,prior,1,1,10,
2003878,51178,prior,18,5,15,12.0
405432,66466,prior,13,5,16,9.0
375606,174642,prior,10,0,8,7.0
346209,18506,prior,15,0,12,30.0
1977084,177098,prior,9,1,15,27.0
1472714,188710,prior,3,3,12,6.0
2920876,14977,prior,2,2,18,13.0
2669144,52597,prior,3,3,14,12.0
1093233,131870,prior,11,2,8,2.0
2916188,13602,prior,1,5,14,
2718141,196206,prior,7,6,15,1.0
1869852,137080,prior,7,1,9,14.0
531607,50000,train,9,1,16,30.0
1419241,18317,prior,11,4,14,17.0
81406,125432,prior,18,2,17,4.0
145337,139368,prior,6,1,12,14.0
3355407,46236,prior,16,1,12,7.0
3175413,71498,prior,7,0,9,7.0
1908725,176602,prior,6,0,19,1.0
2751273,27301,prior,10,6,10,5.0
2832337,124329,prior,34,1,19,2.0
2589457,162710,prior,3,1,10,25.0
744208,97447,prior,4,0,17,21.0
1276397,140482,prior,18,4,9,8.0
1286123,58091,prior,40,5,16,0.0
440275,35315,prior,12,0,22,8.0
2883784,179085,prior,4,0,10,30.0
1063419,55053,prior,1,0,15,
390665,78964,prior,25,4,11,2.0
2319427,48471,prior,22,3,9,6.0
138146,21069,prior,3,4,18,30.0
316969,104481,prior,33,1,8,7.0
1621694,32666,prior,24,0,7,6.0
1372071,41190,prior,51,0,21,14.0
2356767,86129,prior,24,3,7,3.0
155150,398,prior,6,1,11,6.0
2569502,121587,prior,25,0,22,21.0
337538,197695,prior,24,2,13,5.0
3043759,144194,prior,42,0,14,3.0
3347111,134898,prior,13,5,17,6.0
1600365,198327,prior,9,4,8,2.0
355669,61672,prior,14,1,11,12.0
2764628,204463,train,48,1,12,7.0
3121366,105319,prior,56,4,11,20.0
1943266,160209,prior,27,5,13,4.0
2523339,187334,prior,44,0,19,6.0
2987477,32594,prior,12,0,10,4.0
3151546,156541,prior,13,3,5,30.0
1368875,115990,prior,6,6,8,4.0
789984,158912,prior,21,3,9,3.0
3038947,54914,prior,1,1,14,
1083608,116784,prior,3,2,0,30.0
499971,110642,prior,12,2,7,7.0
3046175,13092,prior,27,2,9,6.0
2411686,111389,prior,11,1,10,14.0
1569672,195950,prior,3,2,17,2.0
252756,96019,prior,27,3,14,6.0
3361328,33584,prior,7,3,15,16.0
1443350,62776,prior,6,0,11,0.0
854759,128655,prior,90,4,9,2.0
2261320,85906,prior,1,5,20,
1948512,158131,prior,9,6,11,30.0
2895471,81342,prior,6,2,12,3.0
2725419,106130,prior,10,3,16,5.0
2589621,21572,prior,15,1,11,6.0
3138777,155299,prior,45,4,11,3.0
1167886,973,prior,23,0,11,17.0
446356,40525,train,11,0,15,27.0
534040,188029,prior,11,5,9,5.0
600768,96888,prior,31,3,23,6.0
456563,174711,prior,35,4,18,6.0
2853955,152960,prior,13,0,12,21.0
359191,177893,prior,53,4,9,1.0
3077793,119330,prior,5,4,18,28.0
813940,102294,prior,3,6,11,30.0
2175607,97122,prior,25,5,8,4.0
2861587,142257,prior,3,0,15,7.0
1723537,38232,prior,5,2,17,7.0
3271148,130994,prior,18,0,12,5.0
2015078,107184,prior,3,4,11,30.0
1229302,181540,prior,84,5,10,2.0
940628,122405,prior,9,3,23,2.0
2027752,145258,prior,31,3,15,9.0
914437,21513,prior,38,1,17,8.0
2823870,92198,prior,58,0,21,7.0
2095793,44542,prior,14,4,11,7.0
974512,145426,prior,22,4,12,1.0
715388,99468,prior,7,0,13,1.0
2309411,76976,prior,8,1,9,30.0
3225939,63888,prior,8,2,12,9.0
1433082,43354,prior,6,3,11,30.0
2794365,130232,prior,4,6,8,21.0
2138776,6810,prior,62,0,19,4.0
796085,166352,prior,12,1,9,1.0
2106842,68621,prior,19,5,0,8.0
1802799,106639,prior,6,5,13,10.0
1322639,87938,prior,14,2,8,8.0
874410,106196,prior,18,3,19,3.0
2739646,158232,train,5,5,10,30.0
506014,39247,prior,7,1,2,12.0
2076806,97545,prior,1,5,14,
1259443,93678,prior,25,3,8,12.0
2993710,84270,prior,4,2,20,23.0
1907393,69483,prior,35,1,9,3.0
2008145,86409,prior,27,1,12,14.0
2027686,100675,prior,22,2,9,30.0
1624081,172830,prior,5,6,17,7.0
1977338,74961,test,10,5,14,23.0
429205,47072,prior,2,4,11,6.0
1172210,355,prior,11,3,8,5.0
1764319,161862,prior,2,1,10,6.0
3171090,145964,prior,9,4,9,7.0
2898451,111078,test,6,1,15,3.0
3050872,177245,prior,10,1,8,4.0
2214000,15360,prior,2,3,16,3.0
900772,50582,prior,5,4,17,7.0
1466674,57624,prior,32,6,19,9.0
2904556,52196,prior,7,4,18,7.0
1990813,54290,prior,1,1,22,
2979938,80370,prior,5,6,14,8.0
70826,99615,prior,20,3,16,5.0
106350,171821,prior,8,5,14,4.0
2354509,178802,prior,13,3,17,1.0
2826272,132678,prior,23,1,11,11.0
352927,83840,prior,11,2,20,0.0
212616,83804,prior,10,0,16,28.0
139599,83715,prior,20,3,9,1.0
1337845,8289,prior,39,0,17,2.0
167943,10867,prior,17,6,8,6.0
209794,120620,prior,6,1,16,23.0
505987,42609,prior,2,3,16,16.0
888512,728,prior,14,3,15,25.0
52443,171841,prior,54,6,8,10.0
683652,97820,prior,42,2,11,4.0
2355118,89620,prior,18,5,10,9.0
1872914,122173,prior,8,4,16,30.0
2596861,162523,prior,45,1,21,3.0
2692967,190428,prior,57,4,13,9.0
969187,52565,prior,8,1,15,30.0
3300007,5547,prior,33,2,14,7.0
2350330,137455,prior,4,5,9,30.0
359752,14798,prior,29,4,14,7.0
1790869,142210,prior,11,2,14,7.0
3388512,42724,prior,16,4,7,15.0
3050538,28644,prior,66,4,11,6.0
303534,35449,prior,10,3,15,1.0
1948863,8588,prior,14,4,16,17.0
241888,59458,prior,2,3,14,5.0
3219503,99420,prior,1,1,15,
2151162,121770,prior,5,6,20,2.0
1131352,56992,prior,16,2,10,7.0
2379672,31700,prior,9,6,11,5.0
54668,195278,prior,17,4,11,17.0
1123018,92630,prior,9,5,13,1.0
84234,61501,prior,28,1,15,6.0
2809767,199803,prior,20,3,22,3.0
2463797,114847,prior,2,6,14,7.0
3158402,65610,prior,20,5,9,3.0
2265096,61659,prior,2,0,11,30.0
614465,140609,prior,66,1,14,2.0
39824,183402,prior,34,1,17,12.0
93448,101025,prior,15,5,7,19.0
2207435,67433,prior,77,5,20,3.0
2871009,9817,prior,24,6,11,9.0
2640067,117379,prior,39,6,1,6.0
969892,63179,prior,6,3,14,17.0
2185741,194095,prior,29,4,14,3.0
986108,159269,prior,4,4,6,28.0
3012139,163677,prior,5,2,12,5.0
942482,46335,prior,7,6,6,15.0
156301,75022,train,20,5,15,18.0
2332817,31729,prior,10,3,8,15.0
2999366,63916,test,31,5,20,3.0
1918002,185117,prior,7,1,9,30.0
2742636,174084,prior,76,1,12,4.0
2078751,4333,prior,8,3,17,7.0
1769033,189820,prior,7,0,12,6.0
1710751,58429,prior,8,1,9,10.0
2666373,65518,prior,1,5,18,
3310727,1242,prior,48,2,18,2.0
741070,190560,prior,2,6,7,21.0
2933310,143268,prior,3,3,14,30.0
3236035,51028,prior,1,5,9,
2590481,106964,prior,17,1,10,7.0
416753,67669,prior,29,5,16,4.0
2714288,71830,prior,4,1,21,8.0
2602175,12563,prior,1,0,13,
693766,96259,prior,31,3,15,2.0
1777244,198678,prior,3,6,16,14.0
1700382,53898,prior,4,0,19,14.0
3114500,52293,prior,30,5,15,6.0
1594598,153032,prior,7,2,7,4.0
2199949,39244,prior,2,4,11,3.0
1915327,93217,prior,40,4,23,5.0
